date,product,customer_segment,price,competitor_price,quantity_sold,unit_cost,inventory_level,days_since_promotion,competitor_promotion,month,quarter,day_of_week,revenue,cost,profit,margin_percent
2022-07-13,Centrifuge,Government,13625.05,13901.95,71,4560.0,136,25,0,7,3,2,967378.5499999999,323760.0,643618.5499999999,66.53
2022-01-13,PCR_System,Government,7665.85,8288.15,116,3040.0,48,153,0,1,1,3,889238.6000000001,352640.0,536598.6000000001,60.34
2022-10-26,Pipettes,Pharma,329.04,324.02,176,114.0,145,146,0,10,4,2,57911.04,20064.0,37847.04,65.35
2021-08-30,Centrifuge,Biotech,10750.74,10181.46,105,4560.0,160,118,0,8,3,0,1128827.7,478800.0,650027.7,57.58
2022-02-23,Reagent_Kit,Biotech,464.46,468.8,102,171.0,77,76,0,2,1,2,47374.92,17442.0,29932.92,63.18
2021-09-20,Centrifuge,Pharma,12702.52,12459.44,180,4560.0,166,168,0,9,3,0,2286453.6,820800.0,1465653.6,64.1
2022-07-08,Pipettes,Pharma,336.5,354.84,77,114.0,96,163,0,7,3,4,25910.5,8778.0,17132.5,66.12
2023-12-30,Centrifuge,Biotech,11477.99,10489.56,125,4560.0,129,4,0,12,4,5,1434748.75,570000.0,864748.75,60.27
2021-03-08,Reagent_Kit,Government,454.45,438.48,91,171.0,69,129,1,3,1,0,41354.95,15561.0,25793.949999999997,62.37
2021-12-20,PCR_System,Pharma,7871.25,7609.24,157,3040.0,185,35,1,12,4,0,1235786.25,477280.0,758506.25,61.38
2023-10-14,Reagent_Kit,Biotech,405.51,398.17,176,171.0,54,143,0,10,4,5,71369.76,30096.0,41273.759999999995,57.83
2023-09-07,Pipettes,Government,297.74,290.74,111,114.0,114,103,0,9,3,3,33049.14,12654.0,20395.14,61.71
2021-12-30,Pipettes,Government,276.93,286.43,96,114.0,149,31,0,12,4,3,26585.28,10944.0,15641.279999999999,58.83
2023-01-08,Pipettes,Pharma,260.68,240.75,172,114.0,65,104,0,1,1,6,44836.96,19608.0,25228.96,56.27
2023-08-27,Microscope,Academic,15043.76,16022.46,44,6000.0,153,54,0,8,3,6,661925.4400000001,264000.0,397925.44000000006,60.12
2021-12-08,Microscope,Biotech,15299.59,14966.19,118,5700.0,48,41,0,12,4,2,1805351.62,672600.0,1132751.62,62.74
2021-05-14,Reagent_Kit,Biotech,401.57,378.44,160,171.0,142,148,0,5,2,4,64251.2,27360.0,36891.2,57.42
2023-07-20,Microscope,Pharma,14307.45,15668.4,114,5700.0,24,24,0,7,3,3,1631049.3,649800.0,981249.3,60.16
2021-04-05,Centrifuge,Government,11953.42,12207.44,110,4560.0,124,179,0,4,2,0,1314876.2,501600.0,813276.2,61.85
2023-11-15,Centrifuge,Pharma,12598.7,11645.64,143,4560.0,195,24,0,11,4,2,1801614.1,652080.0,1149534.1,63.81
2023-11-02,Reagent_Kit,Government,512.89,505.96,75,171.0,77,19,0,11,4,3,38466.75,12825.0,25641.75,66.66
2022-01-25,Pipettes,Biotech,255.03,230.43,167,114.0,150,30,0,1,1,1,42590.01,19038.0,23552.010000000002,55.3
2023-02-17,Microscope,Pharma,13702.9,13660.7,174,5700.0,158,55,0,2,1,4,2384304.6,991800.0,1392504.6,58.4
2021-05-29,Microscope,Academic,13296.23,12773.09,63,5700.0,79,143,0,5,2,5,837662.49,359100.0,478562.49,57.13
2023-02-24,Pipettes,Government,275.94,260.53,101,114.0,163,123,0,2,1,4,27869.94,11514.0,16355.939999999999,58.69
2023-02-07,PCR_System,Biotech,7267.09,7074.89,130,3040.0,13,85,1,2,1,1,944721.7000000001,395200.0,549521.7000000001,58.17
2022-02-09,PCR_System,Pharma,6846.06,6517.19,199,3040.0,57,119,0,2,1,2,1362365.9400000002,604960.0,757405.9400000002,55.59
2021-08-01,Centrifuge,Academic,13203.49,13544.93,39,4800.0,172,159,0,8,3,6,514936.11,187200.0,327736.11,63.65
2022-12-01,Microscope,Academic,15657.41,15655.32,61,5700.0,116,25,0,12,4,3,955102.01,347700.0,607402.01,63.6
2022-09-16,PCR_System,Government,8569.66,8528.55,113,3040.0,179,156,0,9,3,4,968371.58,343520.0,624851.58,64.53
2022-02-01,Reagent_Kit,Pharma,400.47,368.61,190,171.0,168,128,0,2,1,1,76089.3,32490.0,43599.3,57.3
2023-10-31,Reagent_Kit,Academic,508.09,483.0,84,171.0,27,33,0,10,4,1,42679.56,14364.0,28315.559999999998,66.34
2023-08-14,Centrifuge,Biotech,11822.23,12726.54,71,4560.0,171,86,0,8,3,0,839378.33,323760.0,515618.32999999996,61.43
2021-03-28,Reagent_Kit,Government,479.2,438.19,75,171.0,151,16,1,3,1,6,35940.0,12825.0,23115.0,64.32
2022-01-01,Reagent_Kit,Government,516.36,564.98,95,171.0,27,50,0,1,1,5,49054.200000000004,16245.0,32809.200000000004,66.88
2021-12-16,Reagent_Kit,Academic,494.62,451.96,58,171.0,110,111,1,12,4,3,28687.96,9918.0,18769.96,65.43
2023-08-20,Centrifuge,Academic,12602.46,11368.5,42,4800.0,67,77,0,8,3,6,529303.32,201600.0,327703.31999999995,61.91
2021-04-29,Centrifuge,Pharma,10351.02,11320.89,189,4560.0,139,90,1,4,2,3,1956342.78,861840.0,1094502.78,55.95
2021-06-09,Reagent_Kit,Academic,483.49,513.64,46,180.0,10,9,0,6,2,2,22240.54,8280.0,13960.54,62.77
2022-05-03,PCR_System,Biotech,7836.98,7742.01,128,3040.0,21,157,1,5,2,1,1003133.44,389120.0,614013.44,61.21
2022-11-17,Pipettes,Government,256.14,281.37,142,114.0,118,38,0,11,4,3,36371.88,16188.0,20183.879999999997,55.49
2021-05-29,Centrifuge,Biotech,12918.15,12816.2,128,4560.0,103,134,0,5,2,5,1653523.2,583680.0,1069843.2,64.7
2022-08-21,Microscope,Government,16139.34,15394.77,68,5700.0,12,1,0,8,3,6,1097475.12,387600.0,709875.1200000001,64.68
2021-03-29,Pipettes,Biotech,285.81,280.87,144,114.0,96,2,0,3,1,0,41156.64,16416.0,24740.64,60.11
2022-02-17,Microscope,Biotech,13171.91,13375.21,149,5700.0,110,135,0,2,1,3,1962614.59,849300.0,1113314.59,56.73
2022-05-30,Centrifuge,Government,13770.52,12666.61,86,4560.0,105,97,0,5,2,0,1184264.72,392160.0,792104.72,66.89
2021-10-29,PCR_System,Academic,8278.37,7761.84,82,3040.0,12,136,0,10,4,4,678826.3400000001,249280.0,429546.3400000001,63.28
2021-11-10,PCR_System,Pharma,6884.75,7223.11,158,3040.0,161,120,0,11,4,2,1087790.5,480320.0,607470.5,55.84
2023-10-12,Microscope,Biotech,14866.44,14872.53,133,5700.0,110,124,0,10,4,3,1977236.52,758100.0,1219136.52,61.66
2023-10-11,PCR_System,Government,8223.31,8044.9,121,3040.0,102,148,0,10,4,2,995020.5099999999,367840.0,627180.5099999999,63.03
2023-12-17,Pipettes,Government,289.89,284.23,122,114.0,13,2,0,12,4,6,35366.58,13908.0,21458.58,60.67
2022-05-15,PCR_System,Biotech,8145.58,8314.18,125,3040.0,81,146,0,5,2,6,1018197.5,380000.0,638197.5,62.68
2021-07-30,Pipettes,Biotech,260.27,251.64,120,114.0,116,158,0,7,3,4,31232.399999999998,13680.0,17552.399999999998,56.2
2023-01-10,Microscope,Government,13300.7,13927.17,96,5700.0,62,115,0,1,1,1,1276867.2000000002,547200.0,729667.2000000002,57.15
2023-08-29,Pipettes,Biotech,321.03,308.15,64,114.0,197,3,0,8,3,1,20545.92,7296.0,13249.919999999998,64.49
2021-03-19,Microscope,Biotech,16112.49,16885.84,135,5700.0,68,60,1,3,1,4,2175186.15,769500.0,1405686.15,64.62
2021-09-11,Microscope,Academic,15389.16,15997.55,105,5700.0,50,146,0,9,3,5,1615861.8,598500.0,1017361.8,62.96
2022-08-04,PCR_System,Biotech,8820.64,8266.88,83,3040.0,73,4,0,8,3,3,732113.12,252320.0,479793.12,65.54
2022-09-30,PCR_System,Government,8547.05,8541.0,117,3040.0,56,99,0,9,3,4,1000004.8499999999,355680.0,644324.8499999999,64.43
2021-07-07,Pipettes,Government,290.9,315.48,73,114.0,157,151,0,7,3,2,21235.699999999997,8322.0,12913.699999999997,60.81
2021-06-12,Pipettes,Biotech,279.81,295.87,113,114.0,143,105,0,6,2,5,31618.53,12882.0,18736.53,59.26
2022-08-19,Pipettes,Academic,310.77,314.63,43,120.0,177,160,0,8,3,4,13363.109999999999,5160.0,8203.109999999999,61.39
2023-08-02,PCR_System,Government,9048.37,8238.11,58,3040.0,127,141,0,8,3,2,524805.4600000001,176320.0,348485.4600000001,66.4
2023-09-11,PCR_System,Academic,7611.83,7320.6,113,3040.0,139,168,0,9,3,0,860136.79,343520.0,516616.79000000004,60.06
2023-06-14,Reagent_Kit,Government,416.38,445.58,80,171.0,80,151,0,6,2,2,33310.4,13680.0,19630.4,58.93
2023-08-12,PCR_System,Government,8102.11,8574.79,70,3040.0,97,97,0,8,3,5,567147.7,212800.0,354347.69999999995,62.48
2021-01-22,Reagent_Kit,Academic,497.25,514.06,59,171.0,111,178,0,1,1,4,29337.75,10089.0,19248.75,65.61
2022-07-25,Pipettes,Government,296.33,269.78,79,114.0,191,31,0,7,3,0,23410.07,9006.0,14404.07,61.53
2022-01-18,Pipettes,Pharma,323.26,339.69,105,114.0,78,115,1,1,1,1,33942.299999999996,11970.0,21972.299999999996,64.73
2023-09-28,Microscope,Academic,15270.82,16036.59,92,5700.0,65,152,0,9,3,3,1404915.44,524400.0,880515.44,62.67
2023-12-04,Microscope,Government,15174.16,15167.52,83,5700.0,179,22,0,12,4,0,1259455.28,473100.0,786355.28,62.44
2022-12-10,PCR_System,Biotech,9114.74,8574.73,103,3040.0,151,40,0,12,4,5,938818.22,313120.0,625698.22,66.65
2022-07-21,Reagent_Kit,Government,469.26,440.72,76,171.0,41,59,0,7,3,3,35663.76,12996.0,22667.760000000002,63.56
2023-02-14,Pipettes,Pharma,310.21,301.72,163,114.0,106,39,0,2,1,1,50564.229999999996,18582.0,31982.229999999996,63.25
2023-10-12,Pipettes,Academic,271.58,292.98,115,114.0,106,100,0,10,4,3,31231.699999999997,13110.0,18121.699999999997,58.02
2022-10-11,Microscope,Government,16366.22,16383.26,146,5700.0,62,108,1,10,4,1,2389468.12,832200.0,1557268.12,65.17
2021-09-26,Reagent_Kit,Pharma,426.11,468.47,252,171.0,58,127,0,9,3,6,107379.72,43092.0,64287.72,59.87
2021-12-19,Centrifuge,Biotech,10305.71,10971.37,119,4560.0,132,8,0,12,4,6,1226379.49,542640.0,683739.49,55.75
2021-07-30,PCR_System,Pharma,8623.0,9464.72,111,3040.0,107,107,0,7,3,4,957153.0,337440.0,619713.0,64.75
2022-08-11,PCR_System,Pharma,7604.5,7108.32,121,3040.0,189,160,0,8,3,3,920144.5,367840.0,552304.5,60.02
2021-02-10,Pipettes,Pharma,321.57,301.71,138,114.0,22,175,0,2,1,2,44376.659999999996,15732.0,28644.659999999996,64.55
2022-09-12,Centrifuge,Academic,11896.63,13036.58,96,4560.0,124,15,0,9,3,0,1142076.48,437760.0,704316.48,61.67
2021-09-05,Microscope,Government,13063.39,12213.96,161,5700.0,123,0,0,9,3,6,2103205.79,917700.0,1185505.79,56.37
2022-03-18,Microscope,Government,15056.95,14470.66,88,5700.0,56,116,0,3,1,4,1325011.6,501600.0,823411.6000000001,62.14
2022-04-05,Pipettes,Pharma,275.95,292.91,143,114.0,114,133,0,4,2,1,39460.85,16302.0,23158.85,58.69
2023-06-07,Microscope,Biotech,14457.76,13667.59,81,5700.0,189,34,0,6,2,2,1171078.56,461700.0,709378.56,60.57
2021-10-08,Microscope,Government,14646.5,13261.45,156,5700.0,149,175,0,10,4,4,2284854.0,889200.0,1395654.0,61.08
2021-10-11,Microscope,Biotech,12831.03,14018.7,186,5700.0,123,118,0,10,4,0,2386571.58,1060200.0,1326371.58,55.58
2023-10-09,Microscope,Biotech,13256.61,13796.65,170,5700.0,167,29,0,10,4,0,2253623.7,969000.0,1284623.7000000002,57.0
2023-03-31,Centrifuge,Government,11284.55,11506.54,96,4560.0,186,77,0,3,1,4,1083316.7999999998,437760.0,645556.7999999998,59.59
2021-03-09,Pipettes,Biotech,333.95,359.15,92,114.0,85,168,1,3,1,1,30723.399999999998,10488.0,20235.399999999998,65.86
2023-05-31,Reagent_Kit,Pharma,421.01,415.05,150,171.0,49,148,0,5,2,2,63151.5,25650.0,37501.5,59.38
2023-10-10,Pipettes,Academic,263.45,285.03,122,114.0,64,7,0,10,4,1,32140.899999999998,13908.0,18232.899999999998,56.73
2021-06-23,Pipettes,Pharma,324.65,331.27,105,114.0,92,149,0,6,2,2,34088.25,11970.0,22118.25,64.89
2022-05-20,Microscope,Pharma,15911.85,15076.27,145,5700.0,27,3,0,5,2,4,2307218.25,826500.0,1480718.25,64.18
2023-05-04,Reagent_Kit,Biotech,417.96,398.87,132,171.0,104,0,0,5,2,3,55170.719999999994,22572.0,32598.719999999994,59.09
2022-07-27,Centrifuge,Pharma,11900.98,10819.53,90,4560.0,123,105,1,7,3,2,1071088.2,410400.0,660688.2,61.68
2023-01-23,Reagent_Kit,Academic,466.54,463.72,64,171.0,83,55,0,1,1,0,29858.56,10944.0,18914.56,63.35
2021-02-18,Reagent_Kit,Pharma,383.53,361.99,155,171.0,123,96,0,2,1,3,59447.149999999994,26505.0,32942.149999999994,55.41
2022-12-05,Reagent_Kit,Academic,451.71,433.05,81,171.0,8,87,0,12,4,0,36588.509999999995,13851.0,22737.509999999995,62.14
2023-05-06,Centrifuge,Academic,12113.76,13034.07,71,4560.0,38,140,0,5,2,5,860076.96,323760.0,536316.96,62.36
2021-05-07,Microscope,Biotech,13986.29,13691.39,121,5700.0,75,71,1,5,2,4,1692341.09,689700.0,1002641.0900000001,59.25
2022-03-21,Reagent_Kit,Academic,424.27,451.74,90,171.0,196,7,1,3,1,0,38184.299999999996,15390.0,22794.299999999996,59.7
2022-12-28,Reagent_Kit,Biotech,387.98,416.81,135,171.0,67,160,0,12,4,2,52377.3,23085.0,29292.300000000003,55.93
2022-02-16,PCR_System,Academic,8119.0,8769.04,66,3040.0,142,40,1,2,1,2,535854.0,200640.0,335214.0,62.56
2021-07-21,Reagent_Kit,Academic,431.36,439.44,41,180.0,50,117,0,7,3,2,17685.760000000002,7380.0,10305.760000000002,58.27
2022-03-30,Pipettes,Biotech,265.85,287.25,123,114.0,143,93,0,3,1,2,32699.550000000003,14022.0,18677.550000000003,57.12
2021-09-25,Centrifuge,Academic,11262.15,11230.61,98,4560.0,100,61,0,9,3,5,1103690.7,446880.0,656810.7,59.51
2021-10-04,Centrifuge,Biotech,12692.97,12515.1,159,4560.0,118,72,0,10,4,0,2018182.23,725040.0,1293142.23,64.07
2021-07-14,PCR_System,Pharma,8858.15,9596.27,90,3040.0,103,74,0,7,3,2,797233.5,273600.0,523633.5,65.68
2022-11-10,PCR_System,Biotech,8028.04,7491.17,126,3040.0,164,55,0,11,4,3,1011533.04,383040.0,628493.04,62.13
2023-07-03,Pipettes,Biotech,312.32,302.36,64,114.0,125,138,0,7,3,0,19988.48,7296.0,12692.48,63.5
2023-07-19,Reagent_Kit,Government,496.13,504.09,61,171.0,30,131,0,7,3,2,30263.93,10431.0,19832.93,65.53
2023-07-15,PCR_System,Academic,6866.09,6873.58,69,3040.0,3,153,0,7,3,5,473760.21,209760.0,264000.21,55.72
2021-09-19,Microscope,Government,16152.96,16018.97,113,5700.0,121,124,0,9,3,6,1825284.48,644100.0,1181184.48,64.71
2023-11-25,Pipettes,Academic,334.96,341.85,64,114.0,112,28,0,11,4,5,21437.44,7296.0,14141.439999999999,65.97
2021-04-19,Pipettes,Academic,342.37,361.1,65,114.0,48,140,0,4,2,0,22254.05,7410.0,14844.05,66.7
2021-12-09,Reagent_Kit,Biotech,441.96,424.49,111,171.0,50,84,0,12,4,3,49057.56,18981.0,30076.559999999998,61.31
2021-10-27,Pipettes,Academic,329.76,332.72,66,114.0,190,23,1,10,4,2,21764.16,7524.0,14240.16,65.43
2023-05-16,Reagent_Kit,Biotech,448.5,439.69,144,171.0,81,103,0,5,2,1,64584.0,24624.0,39960.0,61.87
2021-06-14,PCR_System,Biotech,8553.96,7951.74,88,3040.0,100,163,1,6,2,0,752748.48,267520.0,485228.48,64.46
2021-09-24,Microscope,Academic,14340.57,14221.45,76,5700.0,138,4,0,9,3,4,1089883.32,433200.0,656683.3200000001,60.25
2022-07-12,Pipettes,Academic,258.1,282.34,75,114.0,153,47,0,7,3,1,19357.5,8550.0,10807.5,55.83
2022-08-05,Pipettes,Government,307.99,300.31,61,114.0,160,150,0,8,3,4,18787.39,6954.0,11833.39,62.99
2023-01-31,Microscope,Government,14380.21,15029.38,118,5700.0,81,91,0,1,1,1,1696864.7799999998,672600.0,1024264.7799999998,60.36
2021-12-31,Pipettes,Biotech,297.88,327.44,100,114.0,172,80,0,12,4,4,29788.0,11400.0,18388.0,61.73
2023-04-20,Centrifuge,Government,10424.85,11224.36,109,4560.0,12,174,0,4,2,3,1136308.6500000001,497040.0,639268.6500000001,56.26
2021-01-22,PCR_System,Government,8450.53,8826.93,100,3040.0,41,63,0,1,1,4,845053.0000000001,304000.0,541053.0000000001,64.03
2022-11-27,Pipettes,Pharma,302.57,320.33,176,114.0,113,7,1,11,4,6,53252.32,20064.0,33188.32,62.32
2021-01-25,Microscope,Academic,15598.08,14253.62,54,5700.0,135,132,0,1,1,0,842296.32,307800.0,534496.32,63.46
2021-09-14,Centrifuge,Biotech,13245.32,13546.26,120,4560.0,8,33,0,9,3,1,1589438.4,547200.0,1042238.3999999999,65.57
2023-06-29,Pipettes,Pharma,327.74,357.09,74,114.0,60,82,0,6,2,3,24252.760000000002,8436.0,15816.760000000002,65.22
2022-01-10,PCR_System,Government,8820.98,8366.22,88,3040.0,65,12,0,1,1,0,776246.24,267520.0,508726.24,65.54
2021-10-22,Pipettes,Pharma,291.12,279.04,177,114.0,54,26,0,10,4,4,51528.24,20178.0,31350.239999999998,60.84
2021-11-17,Reagent_Kit,Biotech,456.61,430.98,95,171.0,146,52,0,11,4,2,43377.950000000004,16245.0,27132.950000000004,62.55
2021-01-31,Centrifuge,Pharma,13399.17,13407.44,134,4560.0,9,53,0,1,1,6,1795488.78,611040.0,1184448.78,65.97
2022-02-16,PCR_System,Pharma,7363.17,7073.35,151,3040.0,29,3,0,2,1,2,1111838.67,459040.0,652798.6699999999,58.71
2023-04-30,PCR_System,Government,8777.07,9166.28,81,3040.0,48,78,0,4,2,6,710942.6699999999,246240.0,464702.6699999999,65.36
2021-10-21,Centrifuge,Pharma,13424.62,13648.18,175,4560.0,133,68,1,10,4,3,2349308.5,798000.0,1551308.5,66.03
2022-09-25,Reagent_Kit,Government,431.13,411.33,157,171.0,171,99,1,9,3,6,67687.41,26847.0,40840.41,60.34
2021-06-26,Microscope,Academic,14447.91,15708.7,53,5700.0,144,156,0,6,2,5,765739.23,302100.0,463639.23,60.55
2022-09-24,Microscope,Academic,15791.31,14651.55,79,5700.0,12,100,1,9,3,5,1247513.49,450300.0,797213.49,63.9
2022-03-07,Pipettes,Biotech,339.96,324.25,94,114.0,139,36,0,3,1,0,31956.239999999998,10716.0,21240.239999999998,66.47
2023-05-21,Reagent_Kit,Pharma,450.05,444.0,147,171.0,145,104,0,5,2,6,66157.35,25137.0,41020.350000000006,62.0
2021-07-29,Centrifuge,Academic,12187.45,11982.21,52,4560.0,136,72,1,7,3,3,633747.4,237120.0,396627.4,62.58
2022-09-13,Centrifuge,Government,12914.48,11715.86,117,4560.0,7,6,0,9,3,1,1510994.16,533520.0,977474.1599999999,64.69
2021-11-22,Microscope,Government,15651.75,15323.47,105,5700.0,181,64,1,11,4,0,1643433.75,598500.0,1044933.75,63.58
2021-08-15,Pipettes,Biotech,315.02,335.39,85,114.0,52,43,0,8,3,6,26776.699999999997,9690.0,17086.699999999997,63.81
2023-05-18,PCR_System,Pharma,9077.23,8226.55,141,3040.0,101,16,1,5,2,3,1279889.43,428640.0,851249.4299999999,66.51
2022-06-25,Pipettes,Government,296.77,324.28,71,114.0,64,83,0,6,2,5,21070.67,8094.0,12976.669999999998,61.59
2022-11-29,Centrifuge,Government,13285.67,13485.9,76,4560.0,174,161,0,11,4,1,1009710.92,346560.0,663150.92,65.68
2021-02-02,Reagent_Kit,Academic,482.27,455.58,66,171.0,11,15,0,2,1,1,31829.82,11286.0,20543.82,64.54
2023-08-31,Reagent_Kit,Government,514.02,549.7,46,180.0,74,7,0,8,3,3,23644.92,8280.0,15364.919999999998,64.98
2023-12-05,Centrifuge,Government,11632.82,11174.29,84,4560.0,156,97,0,12,4,1,977156.88,383040.0,594116.88,60.8
2022-04-16,Reagent_Kit,Biotech,473.17,480.95,133,171.0,118,132,0,4,2,5,62931.61,22743.0,40188.61,63.86
2022-06-24,Pipettes,Pharma,324.92,305.75,99,114.0,198,105,1,6,2,4,32167.08,11286.0,20881.08,64.91
2022-05-22,Centrifuge,Pharma,12281.87,11414.68,165,4560.0,103,67,0,5,2,6,2026508.55,752400.0,1274108.55,62.87
2022-05-06,Pipettes,Biotech,327.89,357.23,95,114.0,181,56,1,5,2,4,31149.55,10830.0,20319.55,65.23
2023-03-05,Centrifuge,Pharma,10730.29,9674.09,172,4560.0,53,160,1,3,1,6,1845609.8800000001,784320.0,1061289.8800000001,57.5
2021-01-15,Microscope,Pharma,14344.2,15632.52,182,5700.0,133,37,1,1,1,4,2610644.4,1037400.0,1573244.4,60.26
2022-12-15,PCR_System,Pharma,7232.74,7172.85,173,3040.0,5,92,0,12,4,3,1251264.02,525920.0,725344.02,57.97
2022-09-12,Reagent_Kit,Biotech,496.39,544.16,150,171.0,10,94,0,9,3,0,74458.5,25650.0,48808.5,65.55
2022-08-03,Centrifuge,Government,13625.15,14973.54,68,4560.0,89,75,0,8,3,2,926510.2,310080.0,616430.2,66.53
2023-11-09,Centrifuge,Pharma,10833.94,10214.15,131,4560.0,133,3,0,11,4,3,1419246.1400000001,597360.0,821886.1400000001,57.91
2021-05-05,Reagent_Kit,Biotech,509.9,556.82,100,171.0,193,161,0,5,2,2,50990.0,17100.0,33890.0,66.46
2021-01-08,Reagent_Kit,Pharma,486.87,468.37,119,171.0,170,38,0,1,1,4,57937.53,20349.0,37588.53,64.88
2023-01-24,Pipettes,Government,324.45,324.37,69,114.0,73,35,0,1,1,1,22387.05,7866.0,14521.05,64.86
2021-06-20,Pipettes,Pharma,259.15,275.11,119,114.0,54,175,0,6,2,6,30838.85,13566.0,17272.85,56.01
2023-06-08,Reagent_Kit,Biotech,436.87,471.35,70,171.0,8,154,1,6,2,3,30580.9,11970.0,18610.9,60.86
2022-08-24,Centrifuge,Government,12939.63,12607.66,63,4560.0,116,93,1,8,3,2,815196.69,287280.0,527916.69,64.76
2022-12-19,Centrifuge,Biotech,12439.34,13664.47,111,4560.0,180,90,0,12,4,0,1380766.74,506160.0,874606.74,63.34
2023-12-18,Centrifuge,Pharma,13358.48,14625.86,111,4560.0,58,40,0,12,4,0,1482791.28,506160.0,976631.28,65.86
2021-12-20,PCR_System,Academic,8430.92,7967.03,63,3040.0,138,55,0,12,4,0,531147.96,191520.0,339627.95999999996,63.94
2021-10-09,Microscope,Government,16528.47,15351.03,119,5700.0,70,153,1,10,4,5,1966887.9300000002,678300.0,1288587.9300000002,65.51
2021-05-12,Reagent_Kit,Pharma,493.63,532.02,132,171.0,108,135,0,5,2,2,65159.159999999996,22572.0,42587.159999999996,65.36
2022-09-07,Microscope,Government,12897.64,13248.57,134,5700.0,121,14,1,9,3,2,1728283.76,763800.0,964483.76,55.81
2021-02-09,Centrifuge,Biotech,10371.51,10841.85,149,4560.0,23,3,0,2,1,1,1545354.99,679440.0,865914.99,56.03
2022-04-16,Centrifuge,Academic,10363.45,9928.25,92,4560.0,94,61,0,4,2,5,953437.4,419520.0,533917.4,56.0
2022-12-01,Reagent_Kit,Academic,453.04,412.69,82,171.0,134,102,0,12,4,3,37149.28,14022.0,23127.28,62.25
2022-01-19,Reagent_Kit,Government,382.7,400.25,151,171.0,37,163,0,1,1,2,57787.7,25821.0,31966.699999999997,55.32
2021-11-02,Reagent_Kit,Academic,503.47,535.49,53,171.0,178,125,0,11,4,1,26683.91,9063.0,17620.91,66.04
2022-05-19,Pipettes,Biotech,323.62,326.37,90,114.0,15,58,0,5,2,3,29125.8,10260.0,18865.8,64.77
2021-02-01,PCR_System,Pharma,7201.57,7605.77,175,3040.0,138,9,0,2,1,0,1260274.75,532000.0,728274.75,57.79
2022-03-12,Centrifuge,Government,12475.77,11552.42,99,4560.0,64,50,0,3,1,5,1235101.23,451440.0,783661.23,63.45
2021-04-14,Centrifuge,Biotech,10848.7,9976.98,145,4560.0,150,121,0,4,2,2,1573061.5,661200.0,911861.5,57.97
2023-02-02,Centrifuge,Academic,10386.82,9643.48,69,4560.0,83,51,0,2,1,3,716690.58,314640.0,402050.57999999996,56.1
2022-07-15,Centrifuge,Biotech,12817.4,12976.53,93,4560.0,64,80,0,7,3,4,1192018.2,424080.0,767938.2,64.42
2023-05-14,Pipettes,Government,321.1,313.67,71,114.0,115,162,0,5,2,6,22798.100000000002,8094.0,14704.100000000002,64.5
2022-11-05,PCR_System,Academic,7850.39,7434.27,77,3040.0,82,133,0,11,4,5,604480.03,234080.0,370400.03,61.28
2021-12-05,Centrifuge,Government,11746.55,11297.44,101,4560.0,12,63,0,12,4,6,1186401.5499999998,460560.0,725841.5499999998,61.18
2023-06-10,Microscope,Government,16707.03,17738.83,70,5700.0,171,150,0,6,2,5,1169492.0999999999,399000.0,770492.0999999999,65.88
2023-04-20,Microscope,Academic,13877.11,14223.68,75,5700.0,15,82,0,4,2,3,1040783.25,427500.0,613283.25,58.93
2021-04-23,Pipettes,Government,256.78,251.17,115,114.0,139,144,1,4,2,4,29529.699999999997,13110.0,16419.699999999997,55.6
2023-04-26,Reagent_Kit,Academic,464.24,440.76,62,171.0,49,111,0,4,2,2,28782.88,10602.0,18180.88,63.17
2022-07-13,Reagent_Kit,Biotech,433.99,475.84,98,171.0,134,78,0,7,3,2,42531.020000000004,16758.0,25773.020000000004,60.6
2023-01-30,Microscope,Government,17206.63,16605.27,108,5700.0,104,56,0,1,1,0,1858316.04,615600.0,1242716.04,66.87
2021-01-17,Reagent_Kit,Pharma,396.42,400.21,216,171.0,168,81,0,1,1,6,85626.72,36936.0,48690.72,56.86
2023-10-16,Centrifuge,Academic,12379.74,12421.31,97,4560.0,1,123,0,10,4,0,1200834.78,442320.0,758514.78,63.17
