date,product,customer_segment,price,competitor_price,quantity_sold,unit_cost,inventory_level,days_since_promotion,competitor_promotion,month,quarter,day_of_week,revenue,cost,profit,margin_percent,price_diff_competitor,price_ratio_competitor,price_pct_vs_competitor,is_premium_vs_competitor,product_base_price,price_vs_product_norm,price_tier,year,week_of_year,day_of_year,is_academic_start,is_summer_slowdown,is_year_end,is_quarter_end,is_weekend,season,competitive_intensity,promo_recency,inventory_pct,inventory_status,high_inventory_flag,price_inventory_pressure,overpriced_overstocked,competitor_promo_high_season,premium_in_low_season,product_segment_combo,price_ma_7d,price_ma_30d,price_momentum,qty_ma_7d,qty_ma_30d,demand_trend,product_encoded,segment_encoded,season_encoded,profit_per_unit,margin_pct
2021-01-27,Centrifuge,Academic,11089.87,12162.42,67,4560.0,92,29,0,1,1,2,743021.29,305520.0,437501.29,58.88,-1072.5499999999993,0.9118144250897438,-8.82,0,11977.565,-7.41,Low,2021,4,27,0,0,0,0,0,Winter,0.0,Recent,46.2,Medium,0,-0.0342342,0,0,0,Centrifuge_Academic,12376.890000000001,12160.532333333334,-8.8,114.57142857142857,114.0,0.5714285714285694,0,0,3,6529.87,58.88
2021-01-27,Centrifuge,Government,11863.49,12849.31,109,4560.0,76,124,1,1,1,2,1293120.41,497040.0,796080.4099999999,61.56,-985.8199999999997,0.9232783705895492,-7.67,0,11977.565,-0.95,Medium,2021,4,27,0,0,0,0,0,Winter,985.8199999999997,Long_Ago,38.2,Medium,0,-0.003629,0,0,0,Centrifuge_Government,12519.012857142856,12122.663333333334,-2.14,119.57142857142857,114.26666666666667,5.304761904761904,0,2,3,7303.49,61.56
2021-01-27,Centrifuge,Government,12348.89,11192.05,109,4560.0,59,162,0,1,1,2,1346029.01,497040.0,848989.01,63.07,1156.8400000000001,1.1033626547415354,10.34,1,11977.565,3.1,Medium,2021,4,27,0,0,0,0,0,Winter,0.0,Long_Ago,29.6,Medium,0,0.009176000000000002,0,0,0,Centrifuge_Government,12542.247142857143,12126.504333333334,1.83,115.71428571428571,112.63333333333334,3.0809523809523682,0,2,3,7788.89,63.07
2021-01-27,Centrifuge,Biotech,12512.17,11280.25,93,4560.0,171,4,0,1,1,2,1163631.81,424080.0,739551.81,63.56,1231.92,1.1092103455153919,10.92,1,11977.565,4.46,Medium,2021,4,27,0,0,0,0,0,Winter,0.0,Recent,85.9,Very_High,1,0.0383114,1,0,0,Centrifuge_Biotech,12469.337142857143,12152.974,2.96,110.42857142857143,110.0,0.4285714285714306,0,1,3,7952.17,63.56
2021-01-28,Centrifuge,Biotech,11129.28,11478.15,118,4560.0,167,163,1,1,1,3,1313255.04,538080.0,775175.04,59.03,-348.869999999999,0.9696057291462475,-3.04,0,11977.565,-7.08,Low,2021,4,28,0,0,0,0,0,Winter,348.869999999999,Long_Ago,83.9,Very_High,1,-0.05940120000000001,0,0,0,Centrifuge_Biotech,12175.825714285715,12065.298666666666,-7.76,111.14285714285714,109.63333333333334,1.5095238095237988,0,1,3,6569.28,59.03
2021-01-28,Centrifuge,Pharma,11699.73,12047.28,141,4560.0,38,33,0,1,1,3,1649661.93,642960.0,1006701.93,61.02,-347.5500000000011,0.9711511644122158,-2.88,0,11977.565,-2.32,Medium,2021,4,28,0,0,0,0,0,Winter,0.0,Medium,19.1,Low,0,-0.0044312,0,0,0,Centrifuge_Pharma,11908.13142857143,12101.388333333334,-3.32,113.85714285714286,112.26666666666667,1.5904761904761955,0,3,3,7139.73,61.02
2021-01-28,Centrifuge,Government,11558.1,11155.15,83,4560.0,89,140,0,1,1,3,959322.3,378480.0,580842.3,60.55,402.9500000000007,1.0361223291484203,3.61,1,11977.565,-3.5,Medium,2021,4,28,0,0,0,0,0,Winter,0.0,Long_Ago,44.7,Medium,0,-0.015645000000000003,0,0,0,Centrifuge_Government,11743.075714285715,12063.086000000001,-4.19,102.85714285714286,113.06666666666666,-10.209523809523802,0,2,3,6998.1,60.55
2021-01-29,Centrifuge,Pharma,12186.84,12999.03,166,4560.0,194,142,1,1,1,4,2023015.44,756960.0,1266055.44,62.58,-812.1900000000005,0.9375191841237385,-6.25,0,11977.565,1.75,Medium,2021,4,29,0,0,0,0,0,Winter,812.1900000000005,Long_Ago,97.5,Very_High,1,0.0170625,1,0,0,Centrifuge_Pharma,11899.785714285714,12083.477666666668,0.86,117.0,113.93333333333334,3.066666666666663,0,3,3,7626.84,62.58
2021-01-29,Centrifuge,Pharma,12312.36,12705.53,118,4560.0,47,113,0,1,1,4,1452858.48,538080.0,914778.48,62.96,-393.1700000000001,0.9690552066698517,-3.09,0,11977.565,2.8,Medium,2021,4,29,0,0,0,0,0,Winter,0.0,Long_Ago,23.6,Low,0,0.006608,0,0,0,Centrifuge_Pharma,11963.91,12045.007666666666,2.22,118.28571428571429,112.93333333333334,5.352380952380955,0,3,3,7752.36,62.96
2021-01-30,Centrifuge,Pharma,11873.08,12588.86,141,4560.0,60,140,0,1,1,5,1674104.28,642960.0,1031144.28,61.59,-715.7800000000007,0.9431417936175316,-5.69,0,11977.565,-0.87,Medium,2021,4,30,0,0,0,0,1,Winter,0.0,Long_Ago,30.2,Medium,0,-0.0026274,0,0,0,Centrifuge_Pharma,11895.937142857143,12072.409000000001,-1.65,122.85714285714286,115.6,7.257142857142867,0,3,3,7313.08,61.59
2021-01-30,Centrifuge,Biotech,11526.22,11672.83,124,4560.0,96,59,0,1,1,5,1429251.28,565440.0,863811.28,60.44,-146.61000000000058,0.987440063806292,-1.26,0,11977.565,-3.77,Medium,2021,4,30,0,0,0,0,1,Winter,0.0,Medium,48.2,Medium,0,-0.0181714,0,0,0,Centrifuge_Biotech,11755.087142857143,12055.360666666667,-4.39,127.28571428571429,116.7,10.585714285714289,0,1,3,6966.22,60.44
2021-01-30,Centrifuge,Biotech,13338.58,12885.36,111,4560.0,112,0,0,1,1,5,1480582.38,506160.0,974422.38,65.81,453.21999999999935,1.0351732508831728,3.52,1,11977.565,11.36,High,2021,4,30,0,0,0,0,1,Winter,0.0,Recent,56.3,High,0,0.0639568,0,0,0,Centrifuge_Biotech,12070.701428571429,12134.926666666666,9.92,126.28571428571429,117.5,8.785714285714292,0,1,3,8778.58,65.81
2021-01-30,Centrifuge,Biotech,12882.78,12081.48,95,4560.0,14,19,0,1,1,5,1223864.1,433200.0,790664.1000000001,64.6,801.3000000000011,1.0663246555885537,6.63,1,11977.565,7.56,High,2021,4,30,0,0,0,0,1,Winter,0.0,Recent,7.0,Low,0,0.005292000000000001,0,0,0,Centrifuge_Biotech,12239.70857142857,12158.626666666667,5.96,119.71428571428571,116.4,3.3142857142857025,0,1,3,8322.78,64.6
2021-01-31,Centrifuge,Pharma,13399.17,13407.44,134,4560.0,9,53,0,1,1,6,1795488.78,611040.0,1184448.78,65.97,-8.270000000000437,0.9993831782950362,-0.06,0,11977.565,11.87,High,2021,4,31,0,0,0,0,1,Winter,0.0,Medium,4.5,Low,0,0.005341499999999999,0,0,0,Centrifuge_Pharma,12502.718571428572,12152.853000000001,10.26,127.0,117.9,9.099999999999994,0,3,3,8839.17,65.97
2021-01-31,Centrifuge,Pharma,12083.73,12859.53,137,4560.0,184,77,0,1,1,6,1655471.01,624720.0,1030751.01,62.26,-775.8000000000011,0.9396712010470055,-6.03,0,11977.565,0.89,Medium,2021,4,31,0,0,0,0,1,Winter,0.0,Medium,92.5,Very_High,1,0.0082325,1,0,0,Centrifuge_Pharma,12487.988571428574,12125.272333333332,-0.34,122.85714285714286,119.1,3.757142857142867,0,3,3,7523.73,62.26
2021-01-31,Centrifuge,Pharma,10686.17,10787.71,143,4560.0,126,103,1,1,1,6,1528122.31,652080.0,876042.31,57.33,-101.53999999999905,0.9905874370000678,-0.94,0,11977.565,-10.78,Low,2021,4,31,0,0,0,0,1,Winter,101.53999999999905,Long_Ago,63.3,High,0,-0.06823739999999999,0,0,0,Centrifuge_Pharma,12255.675714285713,12078.885666666667,-11.53,126.42857142857143,120.26666666666667,6.161904761904765,0,3,3,6126.17,57.33
2021-02-01,Centrifuge,Biotech,11491.2,11203.0,126,4560.0,19,155,0,2,1,0,1447891.2000000002,574560.0,873331.2000000002,60.32,288.2000000000007,1.0257252521645988,2.57,1,11977.565,-4.06,Medium,2021,5,32,0,0,0,0,0,Winter,0.0,Long_Ago,9.5,Low,0,-0.0038569999999999998,0,0,0,Centrifuge_Biotech,12201.121428571429,12105.265000000001,-5.07,124.28571428571429,120.46666666666667,3.8190476190476232,0,1,3,6931.2,60.32
2021-02-02,Centrifuge,Biotech,12959.13,13356.38,132,4560.0,44,76,0,2,1,1,1710605.16,601920.0,1108685.16,64.81,-397.25,0.9702576596353204,-2.97,0,11977.565,8.2,High,2021,5,33,0,0,0,0,0,Winter,0.0,Medium,22.1,Low,0,0.018122,0,0,0,Centrifuge_Biotech,12405.822857142859,12141.822666666667,6.73,125.42857142857143,119.36666666666666,6.061904761904771,0,1,3,8399.13,64.81
2021-02-03,Centrifuge,Biotech,12263.26,12952.39,111,4560.0,56,92,0,2,1,2,1361221.86,506160.0,855061.8600000001,62.82,-689.1299999999992,0.9467951474592721,-5.32,0,11977.565,2.39,Medium,2021,5,34,0,0,0,0,0,Winter,0.0,Long_Ago,28.1,Medium,0,0.006715900000000001,0,0,0,Centrifuge_Biotech,12252.205714285714,12188.800666666668,0.61,125.42857142857143,118.76666666666667,6.661904761904765,0,1,3,7703.26,62.82
2021-02-04,Centrifuge,Academic,11779.45,12485.19,69,4560.0,151,146,0,2,1,3,812782.05,314640.0,498142.0500000001,61.29,-705.7399999999998,0.943473827791167,-5.65,0,11977.565,-1.65,Medium,2021,5,35,0,0,0,0,0,Winter,0.0,Long_Ago,75.9,Very_High,1,-0.0125235,0,0,0,Centrifuge_Academic,12094.587142857143,12145.654666666667,-3.02,121.71428571428571,115.86666666666666,5.847619047619048,0,0,3,7219.45,61.29
2021-02-04,Centrifuge,Biotech,12814.77,13834.81,119,4560.0,194,94,0,2,1,3,1524957.63,542640.0,982317.63,64.42,-1020.039999999999,0.926270039125944,-7.37,0,11977.565,6.99,High,2021,5,35,0,0,0,0,0,Winter,0.0,Long_Ago,97.5,Very_High,1,0.0681525,1,0,0,Centrifuge_Biotech,12011.10142857143,12182.233999999999,5.19,119.57142857142857,115.3,4.271428571428572,0,1,3,8254.77,64.42
2021-02-04,Centrifuge,Academic,13638.07,13550.88,67,4560.0,79,30,0,2,1,3,913750.69,305520.0,608230.69,66.56,87.19000000000051,1.006434268475553,0.64,1,11977.565,13.86,High,2021,5,35,0,0,0,0,0,Winter,0.0,Recent,39.7,Medium,0,0.0550242,0,0,0,Centrifuge_Academic,12233.149999999998,12293.748333333333,10.94,109.57142857142857,114.1,-4.528571428571425,0,0,3,9078.07,66.56
2021-02-05,Centrifuge,Pharma,12329.11,12332.32,167,4560.0,199,166,0,2,1,4,2058961.37,761520.0,1297441.37,63.01,-3.209999999999127,0.9997397083436045,-0.03,0,11977.565,2.94,Medium,2021,5,36,0,0,0,0,0,Winter,0.0,Long_Ago,100.0,Very_High,1,0.0294,1,0,0,Centrifuge_Pharma,12467.855714285713,12283.47,0.37,113.0,117.03333333333333,-4.033333333333331,0,3,3,7769.11,63.01
2021-02-07,Centrifuge,Pharma,11399.39,11228.08,156,4560.0,146,23,0,2,1,6,1778304.84,711360.0,1066944.84,60.0,171.3099999999995,1.0152572835248768,1.53,1,11977.565,-4.83,Low,2021,5,38,0,0,0,0,1,Winter,0.0,Recent,73.4,High,0,-0.0354522,0,0,0,Centrifuge_Pharma,12454.74,12223.773333333334,-6.74,117.28571428571429,119.03333333333333,-1.7476190476190396,0,3,3,6839.39,60.0
2021-02-09,Centrifuge,Biotech,10371.51,10841.85,149,4560.0,23,3,0,2,1,1,1545354.99,679440.0,865914.99,56.03,-470.34000000000015,0.9566181048437306,-4.34,0,11977.565,-13.41,Low,2021,6,40,0,0,0,0,0,Winter,0.0,Recent,11.6,Low,0,-0.0155556,0,0,0,Centrifuge_Biotech,12085.08,12207.202666666668,-15.04,119.71428571428571,121.53333333333333,-1.8190476190476232,0,1,3,5811.51,56.03
2021-02-10,Centrifuge,Biotech,10342.03,9337.76,114,4560.0,83,45,0,2,1,2,1178991.4200000002,519840.0,659151.4200000002,55.91,1004.2700000000004,1.1075493480235088,10.75,1,11977.565,-13.65,Low,2021,6,41,0,0,0,0,0,Winter,0.0,Medium,41.7,Medium,0,-0.05692050000000001,0,0,0,Centrifuge_Biotech,11810.618571428571,12145.728666666666,-14.85,120.14285714285714,120.8,-0.6571428571428584,0,1,3,5782.03,55.91
2021-02-10,Centrifuge,Government,12015.53,12677.05,109,4560.0,56,61,0,2,1,2,1309692.77,497040.0,812652.77,62.05,-661.5199999999986,0.9478175127494174,-5.22,0,11977.565,0.32,Medium,2021,6,41,0,0,0,0,0,Winter,0.0,Medium,28.1,Medium,0,0.0008992000000000002,0,0,0,Centrifuge_Government,11844.344285714285,12112.161666666665,-0.8,125.85714285714286,120.1,5.757142857142867,0,2,3,7455.53,62.05
2021-02-11,Centrifuge,Academic,12023.39,11689.06,77,4560.0,89,103,0,2,1,3,925801.03,351120.0,574681.0299999999,62.07,334.3299999999999,1.0286019577279952,2.86,1,11977.565,0.38,Medium,2021,6,42,0,0,0,0,0,Winter,0.0,Long_Ago,44.7,Medium,0,0.0016986,0,0,0,Centrifuge_Academic,11731.289999999999,12073.479333333333,-0.41,119.85714285714286,118.9,0.9571428571428555,0,0,3,7463.39,62.07
2021-02-13,Centrifuge,Biotech,11498.04,11493.57,120,4560.0,17,79,1,2,1,5,1379764.8,547200.0,832564.8,60.34,4.470000000001164,1.0003889131053276,0.04,1,11977.565,-4.0,Medium,2021,6,44,0,0,0,0,1,Winter,4.470000000001164,Medium,8.5,Low,0,-0.0034000000000000002,0,0,0,Centrifuge_Biotech,11425.57142857143,12004.294333333333,-4.22,127.42857142857143,118.83333333333333,8.595238095238102,0,1,3,6938.04,60.34
2021-02-15,Centrifuge,Biotech,12988.46,12255.21,118,4560.0,44,153,0,2,1,0,1532638.2799999998,538080.0,994558.2799999998,64.89,733.25,1.0598316960704877,5.98,1,11977.565,8.44,High,2021,7,46,0,0,0,0,0,Winter,0.0,Long_Ago,22.1,Low,0,0.018652399999999996,0,0,0,Centrifuge_Biotech,11519.764285714287,12013.46,8.12,120.42857142857143,117.43333333333334,2.9952380952380935,0,1,3,8428.46,64.89
2021-02-15,Centrifuge,Biotech,13606.97,13274.47,124,4560.0,79,53,0,2,1,0,1687264.28,565440.0,1121824.28,66.49,332.5,1.025048081015664,2.5,1,11977.565,13.6,High,2021,7,46,0,0,0,0,0,Winter,0.0,Medium,39.7,Medium,0,0.053992000000000005,0,0,0,Centrifuge_Biotech,11835.132857142857,12097.363333333333,12.48,115.85714285714286,119.33333333333333,-3.4761904761904674,0,1,3,9046.97,66.49
2021-02-15,Centrifuge,Academic,11240.77,11858.79,69,4560.0,40,142,0,2,1,0,775613.13,314640.0,460973.13,59.43,-618.0200000000004,0.9478850709052103,-5.21,0,11977.565,-6.15,Low,2021,7,46,0,0,0,0,0,Winter,0.0,Long_Ago,20.1,Low,0,-0.012361500000000003,0,0,0,Centrifuge_Academic,11959.312857142857,12076.606,-6.92,104.42857142857143,118.0,-13.57142857142857,0,0,3,6680.77,59.43
2021-02-16,Centrifuge,Academic,12456.77,12041.85,65,4560.0,183,146,1,2,1,1,809690.05,296400.0,513290.0500000001,63.39,414.9200000000001,1.0344564996242271,3.45,1,11977.565,4.0,Medium,2021,7,47,0,0,0,0,0,Winter,414.9200000000001,Long_Ago,92.0,Very_High,1,0.0368,1,0,0,Centrifuge_Academic,12261.41857142857,12080.202,3.12,97.42857142857143,116.53333333333333,-19.1047619047619,0,0,3,7896.77,63.39
2021-02-16,Centrifuge,Biotech,11638.83,12566.08,119,4560.0,70,109,0,2,1,1,1385020.77,542640.0,842380.77,60.82,-927.25,0.9262100830171383,-7.38,0,11977.565,-2.83,Medium,2021,7,47,0,0,0,0,0,Winter,0.0,Long_Ago,35.2,Medium,0,-0.009961600000000001,0,0,0,Centrifuge_Biotech,12207.604285714286,12051.090666666665,-3.42,98.85714285714286,117.4,-18.542857142857144,0,1,3,7078.83,60.82
2021-02-16,Centrifuge,Academic,12126.04,12620.35,80,4560.0,38,100,0,2,1,1,970083.2,364800.0,605283.2000000001,62.39,-494.3099999999995,0.9608323065525125,-3.92,0,11977.565,1.24,Medium,2021,7,47,0,0,0,0,0,Winter,0.0,Long_Ago,19.1,Low,0,0.0023684,0,0,0,Centrifuge_Academic,12222.268571428573,12084.316,0.35,99.28571428571429,116.13333333333334,-16.847619047619048,0,0,3,7566.04,62.39
2021-02-18,Centrifuge,Government,12785.7,13784.26,112,4560.0,118,170,0,2,1,3,1431998.4,510720.0,921278.4,64.34,-998.5599999999995,0.9275579537820674,-7.24,0,11977.565,6.75,High,2021,7,49,0,0,0,0,0,Winter,0.0,Long_Ago,59.3,High,0,0.0400275,0,0,0,Centrifuge_Government,12406.22,12120.515000000001,5.49,98.14285714285714,115.16666666666667,-17.023809523809533,0,2,3,8225.7,64.34
2021-02-19,Centrifuge,Pharma,11742.91,11444.4,164,4560.0,140,129,0,2,1,4,1925837.24,747840.0,1177997.24,61.17,298.5100000000002,1.0260834993533956,2.61,1,11977.565,-1.96,Medium,2021,7,50,0,0,0,0,0,Winter,0.0,Long_Ago,70.4,High,0,-0.0137984,0,0,0,Centrifuge_Pharma,12228.284285714286,12126.675333333334,-3.16,104.71428571428571,117.86666666666666,-13.152380952380952,0,3,3,7182.91,61.17
2021-02-19,Centrifuge,Academic,11815.52,12777.55,68,4560.0,73,163,0,2,1,4,803455.36,310080.0,493375.36,61.41,-962.0299999999988,0.9247093535145627,-7.53,0,11977.565,-1.35,Medium,2021,7,50,0,0,0,0,0,Winter,0.0,Long_Ago,36.7,Medium,0,-0.0049545000000000014,0,0,0,Centrifuge_Academic,11972.362857142858,12114.298,-2.47,96.71428571428571,114.6,-17.885714285714286,0,0,3,7255.52,61.41
2021-02-19,Centrifuge,Pharma,10898.22,10553.46,130,4560.0,88,130,0,2,1,4,1416768.6,592800.0,823968.5999999999,58.16,344.7600000000002,1.0326679591337817,3.27,1,11977.565,-9.01,Low,2021,7,50,0,0,0,0,0,Winter,0.0,Long_Ago,44.2,Medium,0,-0.0398242,0,0,0,Centrifuge_Pharma,11923.427142857141,12067.16,-9.69,105.42857142857143,115.0,-9.57142857142857,0,3,3,6338.22,58.16
2021-02-19,Centrifuge,Pharma,10420.34,10377.87,178,4560.0,75,144,0,2,1,4,1854820.52,811680.0,1043140.52,56.24,42.469999999999345,1.0040923619201243,0.41,1,11977.565,-13.0,Low,2021,7,50,0,0,0,0,0,Winter,0.0,Long_Ago,37.7,Medium,0,-0.049010000000000005,0,0,0,Centrifuge_Pharma,11632.508571428572,12018.735333333334,-13.3,121.57142857142857,116.23333333333333,5.338095238095235,0,3,3,5860.34,56.24
2021-02-21,Centrifuge,Academic,13430.71,13850.14,73,4560.0,106,42,0,2,1,6,980441.83,332880.0,647561.83,66.05,-419.4300000000003,0.9697165516016444,-3.03,0,11977.565,12.13,High,2021,7,52,0,0,0,0,1,Winter,0.0,Medium,53.3,High,0,0.0646529,0,0,0,Centrifuge_Academic,11888.49142857143,12082.218333333332,11.16,115.0,114.53333333333333,0.46666666666666856,0,0,3,8870.71,66.05
2021-02-21,Centrifuge,Academic,11667.45,11330.48,85,4560.0,23,80,0,2,1,6,991733.25,387600.0,604133.2500000001,60.92,336.97000000000116,1.0297401345750579,2.97,1,11977.565,-2.59,Medium,2021,7,52,0,0,0,0,1,Winter,0.0,Medium,11.6,Low,0,-0.0030043999999999995,0,0,0,Centrifuge_Academic,11822.978571428572,12026.514,-2.99,115.71428571428571,113.66666666666667,2.047619047619037,0,0,3,7107.45,60.92
2021-02-21,Centrifuge,Academic,12877.21,12455.22,56,4560.0,167,41,0,2,1,6,721123.76,255360.0,465763.76,64.59,421.9899999999998,1.0338805737674646,3.39,1,11977.565,7.51,High,2021,7,52,0,0,0,0,1,Winter,0.0,Medium,83.9,Very_High,1,0.0630089,1,0,0,Centrifuge_Academic,11836.051428571429,12026.328333333335,7.08,107.71428571428571,112.36666666666666,-4.652380952380952,0,0,3,8317.21,64.59
2021-02-23,Centrifuge,Academic,11195.65,11119.67,72,4560.0,168,140,1,2,1,1,806086.7999999999,328320.0,477766.79999999993,59.27,75.97999999999956,1.0068329365889455,0.68,1,11977.565,-6.53,Low,2021,8,54,0,0,0,0,0,Winter,75.97999999999956,Long_Ago,84.4,Very_High,1,-0.0551132,0,0,0,Centrifuge_Academic,11757.871428571427,11952.877666666665,-6.34,94.57142857142857,110.3,-15.728571428571428,0,0,3,6635.65,59.27
2021-02-23,Centrifuge,Biotech,12257.77,11359.14,115,4560.0,33,75,0,2,1,1,1409643.55,524400.0,885243.55,62.8,898.630000000001,1.0791107425386077,7.91,1,11977.565,2.34,Medium,2021,8,54,0,0,0,0,0,Winter,0.0,Medium,16.6,Low,0,0.0038843999999999997,0,0,0,Centrifuge_Biotech,11821.05,11958.679,2.5,101.28571428571429,109.56666666666666,-8.280952380952371,0,1,3,7697.77,62.8
2021-02-23,Centrifuge,Government,12591.3,11861.78,107,4560.0,39,62,0,2,1,1,1347269.1,487920.0,859349.0999999999,63.78,729.5199999999986,1.0615017307689063,6.15,1,11977.565,5.12,High,2021,8,54,0,0,0,0,0,Winter,0.0,Medium,19.6,Low,0,0.010035200000000001,0,0,0,Centrifuge_Government,12062.918571428572,12022.183333333332,4.73,98.0,108.36666666666666,-10.36666666666666,0,2,3,8031.3,63.78
2021-02-24,Centrifuge,Government,11398.59,10695.98,113,4560.0,37,110,0,2,1,2,1288040.67,515280.0,772760.6699999999,60.0,702.6100000000006,1.0656891654621643,6.57,1,11977.565,-4.83,Low,2021,8,55,0,0,0,0,0,Winter,0.0,Long_Ago,18.6,Low,0,-0.008983800000000002,0,0,0,Centrifuge_Government,12202.66857142857,12019.096333333333,-5.16,88.71428571428571,107.93333333333334,-19.21904761904763,0,2,3,6838.59,60.0
2021-02-25,Centrifuge,Biotech,13232.87,13821.4,92,4560.0,88,24,0,2,1,3,1217424.04,419520.0,797904.04,65.54,-588.5299999999988,0.9574189300649718,-4.26,0,11977.565,10.48,High,2021,8,56,0,0,0,0,0,Winter,0.0,Recent,44.2,Medium,0,0.046321600000000004,0,0,0,Centrifuge_Biotech,12174.405714285715,12028.221,10.02,91.42857142857143,106.6,-15.171428571428564,0,1,3,8672.87,65.54
2021-02-25,Centrifuge,Government,11849.59,12275.86,99,4560.0,15,125,0,2,1,3,1173109.41,451440.0,721669.4099999999,61.52,-426.27000000000044,0.965275752574565,-3.47,0,11977.565,-1.07,Medium,2021,8,56,0,0,0,0,0,Winter,0.0,Long_Ago,7.5,Low,0,-0.0008025,0,0,0,Centrifuge_Government,12200.425714285713,12014.431999999999,-1.37,93.42857142857143,106.2,-12.771428571428572,0,2,3,7289.59,61.52
2021-02-26,Centrifuge,Government,12330.98,12451.26,96,4560.0,75,157,1,2,1,4,1183774.08,437760.0,746014.0800000001,63.02,-120.28000000000065,0.9903399334685806,-0.97,0,11977.565,2.95,Medium,2021,8,57,0,0,0,0,0,Winter,120.28000000000065,Long_Ago,37.7,Medium,0,0.011121500000000001,0,0,0,Centrifuge_Government,12122.392857142857,12032.816333333332,2.48,99.14285714285714,107.1,-7.9571428571428555,0,2,3,7770.98,63.02
2021-02-26,Centrifuge,Government,11583.18,12094.6,112,4560.0,88,90,0,2,1,4,1297316.16,510720.0,786596.1600000001,60.63,-511.4200000000001,0.9577150133117259,-4.23,0,11977.565,-3.29,Medium,2021,8,57,0,0,0,0,0,Winter,0.0,Medium,44.2,Medium,0,-0.014541799999999999,0,0,0,Centrifuge_Government,12177.754285714285,11991.763333333334,-3.41,104.85714285714286,106.86666666666666,-2.009523809523799,0,2,3,7023.18,60.63
2021-02-26,Centrifuge,Government,13655.86,13790.84,93,4560.0,155,58,0,2,1,4,1269994.98,424080.0,845914.98,66.61,-134.97999999999956,0.9902123438456251,-0.98,0,11977.565,14.01,High,2021,8,57,0,0,0,0,0,Winter,0.0,Medium,77.9,Very_High,1,0.10913790000000001,1,0,0,Centrifuge_Government,12377.481428571427,11992.356333333333,13.87,101.71428571428571,107.73333333333333,-6.019047619047626,0,2,3,9095.86,66.61
2021-02-27,Centrifuge,Pharma,10223.27,10215.58,155,4560.0,37,133,0,2,1,5,1584606.85,706800.0,877806.8500000001,55.4,7.690000000000509,1.000752771746685,0.08,1,11977.565,-14.65,Low,2021,8,58,0,0,0,0,1,Winter,0.0,Long_Ago,18.6,Low,0,-0.027249000000000002,0,0,0,Centrifuge_Pharma,12039.191428571428,11922.161666666669,-14.25,108.57142857142857,107.33333333333333,1.2380952380952408,0,3,3,5663.27,55.4
2021-02-27,Centrifuge,Pharma,12715.75,13872.32,155,4560.0,13,102,0,2,1,5,1970941.25,706800.0,1264141.25,64.14,-1156.5699999999997,0.9166274999423312,-8.34,0,11977.565,6.16,High,2021,8,58,0,0,0,0,1,Winter,0.0,Long_Ago,6.5,Low,0,0.004004000000000001,0,0,0,Centrifuge_Pharma,12227.357142857143,11966.040333333334,6.27,114.57142857142857,107.3,7.271428571428572,0,3,3,8155.75,64.14
2021-02-28,Centrifuge,Biotech,10591.2,10868.94,123,4560.0,165,24,0,2,1,6,1302717.6,560880.0,741837.6000000001,56.95,-277.7399999999998,0.9744464501598132,-2.56,0,11977.565,-11.57,Low,2021,8,59,0,0,0,0,1,Winter,0.0,Recent,82.9,Very_High,1,-0.09591530000000001,0,0,0,Centrifuge_Biotech,11849.975714285716,11973.363333333335,-11.54,119.0,106.43333333333334,12.566666666666663,0,1,3,6031.2,56.95
2021-02-28,Centrifuge,Academic,11461.64,11759.68,77,4560.0,185,25,0,2,1,6,882546.2799999999,351120.0,531426.2799999999,60.22,-298.0400000000009,0.9746557729462025,-2.53,0,11977.565,-4.31,Medium,2021,8,59,0,0,0,0,1,Winter,0.0,Recent,93.0,Very_High,1,-0.040083,0,0,0,Centrifuge_Academic,11794.554285714286,12010.683666666666,-4.57,115.85714285714286,105.2,10.657142857142858,0,0,3,6901.64,60.22
2021-03-01,Centrifuge,Biotech,12584.2,12921.75,134,4560.0,36,131,0,3,1,0,1686282.8,611040.0,1075242.8,63.76,-337.5499999999993,0.9738773772902277,-2.61,0,11977.565,5.06,High,2021,9,60,0,0,0,1,0,Spring,0.0,Long_Ago,18.1,Low,0,0.009158600000000001,0,0,0,Centrifuge_Biotech,11830.728571428572,12029.639333333333,4.61,121.28571428571429,106.03333333333333,15.25238095238096,0,1,1,8024.2,63.76
2021-03-02,Centrifuge,Academic,12678.25,12512.99,60,4560.0,130,107,0,3,1,1,760695.0,273600.0,487095.0,64.03,165.26000000000022,1.0132070752074445,1.32,1,11977.565,5.85,High,2021,9,61,0,0,0,1,0,Spring,0.0,Long_Ago,65.3,High,0,0.0382005,0,0,0,Centrifuge_Academic,11987.167142857144,12051.467999999999,5.2,113.85714285714286,105.46666666666667,8.390476190476193,0,0,1,8118.25,64.03
